,rebal_threshold_scaled_h1,rebal_threshold_scaled_h5,rebal_threshold_sign_h1,rebal_threshold_sign_h5,rebal_threshold_1sided_scaled_h1,rebal_threshold_1sided_scaled_h5,rebal_threshold_1sided_sign_h1,rebal_threshold_1sided_sign_h5,rebal_calendar_scaled_h1,rebal_calendar_scaled_h5,rebal_calendar_sign_h1,rebal_calendar_sign_h5,rebal_calendar_week4_scaled_h1,rebal_calendar_week4_scaled_h5,rebal_calendar_week4_sign_h1,rebal_calendar_week4_sign_h5,rebal_paper_combined_scaled_h1,rebal_paper_combined_scaled_h5,rebal_paper_combined_sign_h1,rebal_paper_combined_sign_h5,rebal_trailing21_ctrl_scaled_h1,rebal_trailing21_ctrl_scaled_h5,rebal_trailing21_ctrl_sign_h1,rebal_trailing21_ctrl_sign_h5
2008-05-07,0.013933450035901485,0.012166130094344614,0.021778109396958525,0.021778109396958525,-0.05702842075317344,-0.06194608953814359,-0.02179673953394483,-0.02179673953394483,0.005631531561595404,0.007466956265602735,0.021778109396958525,0.021778109396958525,-0.0,-0.001181996103950258,-0.0,-8e-05,0.0069667250179507425,0.006064119587115278,0.021778109396958525,0.013066865638175116,0.02068006285372541,0.016588276778130743,0.021778109396958525,0.021778109396958525
2008-05-08,0.002390046348304841,0.005125332339256139,0.009021843710542002,0.009021843710542002,-0.027093148173115252,-0.02527934721340736,-0.009040473847528305,-0.009040473847528305,-0.0009413038109035384,0.0021044099547376295,-0.009840473847528305,0.005253106226325201,-0.0,-0.0013050859459209931,-0.0,-0.001888094769505661,0.0011950231741524205,0.001624037629552783,0.009021843710542002,0.005413106226325202,0.005475271836413691,0.007192228959686044,0.009021843710542002,0.009021843710542002
2008-05-09,8.468095192258624e-05,0.001343291069058911,0.00298357079882046,0.00298357079882046,-0.009407139393548876,-0.008557948826400862,-0.003002200935806761,-0.003002200935806761,-0.0007576542697957729,3.207213593627902e-05,-0.003002200935806761,0.00043671415976409203,-0.0,-5.618010929791888e-05,-0.0,-8e-05,4.234047596129312e-05,0.0006733599287916314,0.00298357079882046,0.00282357079882046,0.0020266245403371165,0.002371459503232936,0.00298357079882046,0.00298357079882046
2008-05-12,-0.0004626631294223778,-0.004255981088828925,-0.012943981990455334,-0.012943981990455334,0.04069868440023526,0.03779876539380909,0.012888091579496429,0.012888091579496429,0.0036044953243771286,0.0006523747297633343,0.012888091579496429,0.002417618315899286,0.0,0.0,0.0,0.0,-0.0002313315647111889,-0.002127990544414464,-0.012943981990455334,-0.012943981990455334,-0.007244032412920453,-0.00958376110951259,-0.012943981990455334,-0.012943981990455334
2008-05-13,-0.0022011919559515067,-0.0021718236260334202,-0.008477434942789117,-0.008477434942789117,0.024832141732488267,0.02505050099328283,0.008458804805802814,0.008458804805802814,0.0005522903440496024,0.0006916743689538104,0.008458804805802814,0.00491528288348169,0.0,0.0,0.0,0.0,-0.0011005959779757533,-0.0010859118130167108,-0.008477434942789117,-0.008477434942789117,-0.009870905351292134,-0.006723261662380157,-0.008477434942789117,-0.008477434942789117
2008-05-14,-0.0009614322243035742,-0.0005042472804211997,-0.002414080504921686,-0.002414080504921686,0.0066876117541384275,0.007177369966591539,0.0023954503679353848,0.0023954503679353848,-0.00020173060122446527,0.0002794714257169091,-0.003214080504921686,0.0014372702207612307,0.0,0.0,0.0,0.0,-0.0004807161121517871,-0.0002521236402106001,-0.002414080504921686,-0.002414080504921686,-0.003158730031739559,-0.0020961312761515966,-0.002414080504921686,-0.002414080504921686
2008-05-15,-0.002684717981900666,-0.001545421655333778,-0.006950733589867682,-0.006950733589867682,0.01925453627114234,0.020522076686051775,0.006932103452881381,0.006932103452881381,-0.0007064331763327268,0.0005795597912279764,-0.006950733589867682,0.0012264206905762763,0.0,0.0,0.0,0.0,-0.001342358990950333,-0.0007727108276668898,-0.006950733589867682,-0.006950733589867682,-0.008466193557032146,-0.0068296029295288685,-0.006950733589867682,-0.006950733589867682
2008-05-16,-0.0013339410178804763,-0.0008406826483102944,-0.0026144575261311384,-0.0026144575261311384,0.006881168224329015,0.007422744070085893,0.0025958273891448372,0.0025958273891448372,-0.0005910908459038272,-4.245837404689532e-05,-0.0026144575261311384,-0.0006828915052262277,0.0,0.0,0.0,0.0,-0.0006669705089402382,-0.0004203413241551475,-0.0026144575261311384,-0.0026144575261311384,-0.002243096140474125,-0.0026146365502644066,-0.0026144575261311384,-0.0026144575261311384
2008-05-19,-0.0002805811647066183,-0.00024357054881869546,-0.0005004971314512945,-0.0005004971314512945,0.0011536638968027385,0.0011879973325781544,0.0004446067204923904,0.0004446067204923904,-0.00014218278851776646,-9.716987746446021e-05,-0.0005004971314512945,-0.0004602982788707767,0.0,0.0,0.0,0.0,-0.00014029058235330916,-0.00012178527440934776,-0.0005004971314512945,-0.0005004971314512945,-0.0003953116718149309,-0.0005383820519987187,-0.0005004971314512945,-0.0005004971314512945
2008-05-20,0.005515075145312835,0.0050704717802294436,0.011145410496959565,0.011145410496959565,-0.029289649564063314,-0.030200566203232797,-0.011164040633945868,-0.011164040633945868,0.0028766596915597454,0.0019325782507368322,0.011145410496959565,0.010985410496959565,-0.0,-0.0,-0.0,-0.0,0.0027575375726564175,0.0025352358901147235,0.011145410496959565,0.011145410496959565,0.006636078454658591,0.010362574740926875,0.011145410496959565,0.011145410496959565
2008-05-21,0.004351427004346194,0.006424999873552328,0.01454349006268392,0.01454349006268392,-0.0409543065507446,-0.039340894789368565,-0.014562120199670223,-0.014562120199670223,0.0010895223637483694,0.0026097947269199365,0.01454349006268392,0.01454349006268392,-0.0,-0.0,-0.0,-0.0,0.002175713502173097,0.003212499936776166,0.01454349006268392,0.01454349006268392,0.0060000295904100364,0.010988267262653315,0.01454349006268392,0.01454349006268392
2008-05-22,-0.0006053787523553689,-0.002569902123465062,-0.006690794507331495,-0.006690794507331495,0.02020382473857708,0.018354621213250013,0.006672164370345194,0.006672164370345194,0.0009427591159315088,-0.0008807309168763134,0.005872164370345194,-0.004174476704398897,0.0,0.0,0.0,0.0,-0.00030268937617768446,-0.001284951061732532,-0.006690794507331495,-0.006690794507331495,-0.0018422300596508065,-0.0038947259566114037,-0.006690794507331495,-0.006690794507331495
2008-05-23,0.0039375608323462125,0.00579695640594758,0.017819981563858736,0.017819981563858736,-0.052186523984946755,-0.05005814337801617,-0.01783861170084504,-0.01783861170084504,-0.0008995097446684143,0.00135382373829175,-0.01783861170084504,0.0034039963127717476,-0.0,-0.0,-0.0,-0.0,0.0019687804161731062,0.0028984782029737918,0.017819981563858736,0.017819981563858736,0.00676949157622527,0.008672869875048811,0.017819981563858736,0.017819981563858736
2008-05-27,0.0002779672403580551,-0.0026798716032328277,0.011431070160410088,-0.007543354425013176,0.03928673275065224,0.03571006216981504,0.012231070160410088,0.012231070160410088,0.003985624147913434,0.00044351020440868734,0.012231070160410088,0.0022862140320820176,0.003966417342233336,0.0007932834684466662,0.011831070160410089,0.0023662140320820173,0.006054518700384071,-0.00014937673078088595,0.011431070160410088,-0.007543354425013176,0.0010128391584913654,-0.003932532476628635,0.011431070160410088,-0.007543354425013176
2008-05-28,-0.002299000667276911,-0.0018601327216647154,-0.012917209721320174,-0.007270325832792103,0.036319504119090365,0.03627242462433298,0.012098579584333871,0.012098579584333871,0.001598691030371,0.0014139811460389406,0.012098579584333871,0.0070991477506003224,0.001598691030371,0.00113559648974658,0.012098579584333871,0.004759431833733549,0.004901491080122224,0.001451060253168876,0.012098579584333871,-0.002583441944264035,0.0008543719396388668,-0.002226099406866415,0.012098579584333871,-0.002583441944264035
2008-05-29,-0.0037209312172827628,-0.0016149274949609203,-0.00972392640695545,-0.005834355844173269,0.027263984658669433,0.029140105047879738,0.009705296269969146,0.009705296269969146,-0.0006170139989126447,0.0012050821882845825,-0.01052392640695545,0.005823177761981489,-0.0006170139989126447,0.0008077503577107783,-0.01052392640695545,0.0018610592539938296,-0.007122428812119106,0.00012460751844718419,-0.01052392640695545,-0.0019447852813910898,-0.00152523486636943,-0.0012401099901907723,-0.01052392640695545,-0.0019447852813910898
2008-05-30,0.00036441558219687593,0.0001726381917278534,0.0008232192103355276,0.0004939315262013165,-0.002304356391567104,-0.0024943851957621686,-0.0008418493473218289,-0.0008418493473218289,0.00011132410492928941,-7.235461940686405e-05,0.0008232192103355276,-0.0003283698694643658,0.00011132410492928941,-5.18380651946239e-05,0.0008232192103355276,-8e-05,0.0005938173962662019,4.631909586392679e-05,0.0008232192103355276,0.00016464384206710554,0.00022603169869537832,0.00011399939776504801,0.0008232192103355276,0.00016464384206710554
2008-06-02,0.007682156009593229,0.004871788832362043,0.016224874960757963,0.009734924976454777,-0.043714849463716246,-0.04689944025711478,-0.016280765371716865,-0.016280765371716865,0.003196981200813279,-5.362675541894017e-05,0.016224874960757963,0.0030849749921515925,0.003196981200813279,-4.978539428292039e-05,0.016224874960757963,0.0031649749921515923,0.011953515485175596,0.00401838191225682,0.016224874960757963,0.0032449749921515925,0.008469378377545795,0.0029004994264735942,0.016224874960757963,0.0032449749921515925
2008-06-03,0.0019223133224319008,0.003799410898329469,0.011078219501420364,0.010918219501420363,-0.03286280186125152,-0.031375687695812025,-0.011096849638406667,-0.011096849638406667,-0.0008036565964796907,0.000558230087063119,-0.011896849638406667,0.0022156439002840728,0.001512383454221085,0.0009889352842771192,0.011078219501420364,0.006486931700852219,0.006500266411926132,0.005143171299590845,0.011078219501420364,0.006486931700852219,-0.0009347995723425459,0.002064060701961225,-0.011896849638406667,0.0022156439002840728
2008-06-04,-0.00011978822584140444,-0.0009908005630662917,-0.0031396433979420787,-0.0031396433979420787,0.009682109890616976,0.008881176030704747,0.0031210132609557776,0.0031210132609557776,0.0005085984877245906,-0.0001430037264289912,0.0031210132609557776,-0.0006279286795884159,-5.545566983356547e-05,-0.00038916206427376445,-0.0004,-0.0025917147183536636,-0.0002598941129207022,-0.0017779924161015561,-0.0031396433979420787,-0.0032996433979420787,0.0011566524001920713,-0.00039711997996266053,0.0031210132609557776,-0.0006279286795884159
2008-06-05,-0.0032001702318982268,-0.006621437455708161,-0.02525400023163997,-0.02525400023163997,0.07734468524766797,0.07312017172592535,0.025235370094653667,0.025235370094653667,0.0031939838290533764,-0.00021633372984241277,0.025235370094653667,0.004887074018930734,0.0,-0.0027653245846122015,0.0,-0.01523240013898398,-0.0016000851159491134,-0.010926918797346075,-0.02525400023163997,-0.02525400023163997,0.006610540306284221,-0.0009238149527037032,0.025235370094653667,0.004887074018930734
2008-06-06,0.021645875159534235,0.010856965820942699,0.040600080266429764,0.040600080266429764,-0.10803739678442277,-0.11765167765846019,-0.04061871040341607,-0.04061871040341607,0.010933354084563744,0.0008277823425580041,0.03980008026642976,-0.008123742080683213,-0.0,0.0027115389025716527,-0.0,0.016160032106571905,0.010822937579767117,0.013510926873609563,0.040600080266429764,0.040600080266429764,-0.002188913505945708,-0.002227288176692549,-0.04061871040341607,-0.02453122624204964
2008-06-09,0.0010109460032850703,-0.0014503886880980318,0.008755691225183392,-0.005926948981685378,0.03171043994659485,0.02889157942148773,0.009555691225183393,0.009555691225183393,0.0034124437904111816,0.000869749975845599,0.008755691225183392,0.005573414735110036,0.0,-0.0002822978335258982,0.0,-0.0020023163272284597,0.0005054730016425352,-0.001726352507663247,0.008755691225183392,-0.005926948981685378,0.003307504124200796,0.0021346990333840177,0.009555691225183393,0.009395691225183392
2008-06-10,-0.0001629398624646335,-0.0001315438791316903,-0.0017865337153890781,-0.000591920229233447,0.0029886918836046403,0.002955890538143314,0.000967903578402777,0.000967903578402777,0.00016126352083901702,0.00011181987529756569,0.000967903578402777,0.0005807421470416661,0.0,-1.1091133966713132e-05,0.0,-8e-05,-8.146993123231675e-05,-0.00010577193956584527,-0.0017865337153890781,-0.000591920229233447,-6.111332937866888e-05,0.00022264149717307502,0.000967903578402777,0.000967903578402777
2008-06-11,0.0017535879706186872,0.0022572648870347917,0.015739850421564297,0.009443910252938578,-0.049697571000157835,-0.048495019838218086,-0.0157584805585506,-0.0157584805585506,-0.0033881603993637737,-0.002157927444749089,-0.0157584805585506,-0.00945508833513036,-0.0,-0.0,-0.0,-0.0,0.0008767939853093436,0.0011286324435173978,0.015739850421564297,0.009443910252938578,2.7268367923748096e-05,-0.00234085391968758,0.014939850421564297,-0.00961508833513036
2008-06-12,0.001839176152407746,-0.0011262365859119898,0.011744028052485625,-0.002672531637894386,0.04273915659519791,0.03945021792502348,0.012544028052485626,0.012544028052485626,0.005786098394953875,0.002546101748585503,0.012544028052485626,0.007526416831491376,0.0,0.0,0.0,0.0,0.000919588076203873,-0.0005631182929559964,0.011744028052485625,-0.002672531637894386,0.005552453422402444,0.0023053570438468056,0.011744028052485625,0.007526416831491376
2008-06-13,-0.0009240846093032251,8.659270456890657e-05,-0.015775164579574858,-0.0029950329159149722,0.04774751181396668,0.04865006200917066,0.014956534442588557,0.014956534442588557,0.003914493947013103,0.004641596138443441,0.014956534442588557,0.014796534442588556,0.0,0.0,0.0,0.0,-0.00046204230465161255,4.3296352284451454e-05,-0.015775164579574858,-0.0029950329159149722,0.005832005048343515,0.0037566603747639497,0.014956534442588557,0.008973920665553133
2008-06-16,-0.0002465843579846692,-7.370645414272636e-05,-0.0004992495711644401,-0.00045954974269866403,0.0012177325140532744,0.0013782144781133438,0.00044335916020553595,0.00044335916020553595,-8.284200683002444e-05,7.87957340861213e-05,0.00044335916020553595,0.00044335916020553595,0.0,0.0,0.0,0.0,-0.0001232921789923346,-3.6853227071363246e-05,-0.0004992495711644401,-0.00045954974269866403,4.566880997077748e-06,8.386240077202985e-05,0.00044335916020553595,0.00026601549612332155
2008-06-17,0.002441729998053582,0.0009837979923625758,0.008209413265215917,0.004925647959129551,-0.02437370429553407,-0.02583600177199564,-0.00822804340220222,-0.00822804340220222,-0.0001752351320697448,-0.0016632339121394756,-0.00822804340220222,-0.00822804340220222,-0.0,-0.0,-0.0,-0.0,0.001220864999026791,0.0004918989961812889,0.008209413265215917,0.004925647959129551,-0.0024603864004481626,-0.0022088015011450537,-0.00822804340220222,-0.004936826041321331
2008-06-18,0.0017382900415175494,0.001871756898067142,0.015177327360476459,0.009106396416285875,-0.04712949717554538,-0.04752100755785683,-0.015195957497462761,-0.015195957497462761,-0.002372655201287262,-0.0028575184260620865,-0.015195957497462761,-0.015195957497462761,-0.0,-0.0,-0.0,-0.0,0.0008691450207587747,0.000935878449033573,0.015177327360476459,0.009106396416285875,-0.007183206168029784,-0.0055154035126347345,-0.015195957497462761,-0.015355957497462762
2008-06-19,0.0007416226989726199,-0.0009222532661596148,0.006223313175871085,-0.004225165987714431,0.023385054014581956,0.02185466129967312,0.007023313175871086,0.007023313175871086,0.002690526218129952,0.0012109358908017874,0.007023313175871086,0.007023313175871086,0.0,0.0,0.0,0.0,0.0003708113494863099,-0.00046112663307980827,0.006223313175871085,-0.004225165987714431,0.004962382302647554,0.0028809157282119534,0.007023313175871086,0.007023313175871086
2008-06-20,0.0003086588876152926,0.0025497069618176057,0.019981379028763162,0.012468827417257897,-0.06698579451454219,-0.0648251207495584,-0.020800009165749464,-0.020800009165749464,-0.005947440335291874,-0.003673898960101036,-0.020800009165749464,-0.020800009165749464,-0.0,-0.0,-0.0,-0.0,0.0001543294438076463,0.001274853480908805,0.019981379028763162,0.012468827417257897,-0.009004301006942318,-0.00874527978454708,-0.020800009165749464,-0.020800009165749464
2008-06-23,-0.0002852040015404029,-4.4920954577889014e-05,-0.0013541233953075933,-6.035340313026209e-05,-0.0021164925214875205,-0.001842681489041055,-0.0005541233953075935,-0.0005541233953075935,-0.00047821458538729726,-0.00021074964673973112,-0.0005541233953075935,-0.0005541233953075935,-0.0,-0.0,-0.0,-0.0,-0.00014260200077020145,-2.2460477288944443e-05,-0.0013541233953075933,-6.035340313026209e-05,-0.00033220577253903667,-0.000297040729910495,-0.0005541233953075935,-0.0005541233953075935
2008-06-24,-0.0020392151875955064,-0.0008530459055118405,-0.007300820184800979,-0.0016201640369601959,-0.026015761195061757,-0.0245643889193081,-0.007300820184800979,-0.007300820184800979,-0.0045931005295404516,-0.003089046628423096,-0.007300820184800979,-0.007300820184800979,-0.0,-0.0,-0.0,-0.0,-0.0010196075937977532,-0.0004265229527559194,-0.007300820184800979,-0.0016201640369601959,-0.004746699002907336,-0.004098050109936839,-0.007300820184800979,-0.007300820184800979
2008-06-25,0.0012379546462885805,0.0008683136005075571,0.004831545045950917,0.00273892702757055,0.017747028191324433,0.01674310672484832,0.004831545045950917,0.004831545045950917,0.0035577295394126716,0.002538039313992285,0.004831545045950917,0.004831545045950917,0.0033062670813095428,0.0006612534162619082,0.004431545045950917,0.0008863090091901834,0.0028430167639997457,0.0008773113048488696,0.004831545045950917,0.00273892702757055,0.002214648855298735,0.002697418610826158,0.004831545045950917,0.004831545045950917
2008-06-26,-0.005805067379439543,-0.006476901718284994,-0.032800588758194846,-0.019680353254916908,-0.11807721953899095,-0.1156786293285135,-0.032800588758194846,-0.032800588758194846,-0.021946979278359563,-0.01935311164981937,-0.032800588758194846,-0.032800588758194846,-0.021946979278359563,-0.009330957266929422,-0.032800588758194846,-0.01320023550327794,-0.019302828068817193,-0.009838568610781463,-0.032800588758194846,-0.019680353254916908,-0.019468287348028353,-0.01747958237739715,-0.032800588758194846,-0.032800588758194846
2008-06-27,-0.007239109544288087,-0.0035482147912752693,-0.010381959929922566,-0.010541959929922566,-0.04330648321740105,-0.03861766258703679,-0.010381959929922566,-0.010381959929922566,-0.012717770323842317,-0.00810384784246169,-0.010381959929922566,-0.010381959929922566,-0.012717770323842317,-0.005533498880150761,-0.010381959929922566,-0.006309175957953539,-0.008810534737105327,-0.004928695374614403,-0.010381959929922566,-0.010541959929922566,-0.014044123108979891,-0.007464200893189187,-0.010381959929922566,-0.010381959929922566
2008-06-30,0.002266151736237785,0.0012060988380982287,0.002818416639210219,0.002818416639210219,0.012062784163911067,0.010818463224224245,0.002818416639210219,0.002818416639210219,0.0038016217538248435,0.0025439918670902713,0.002818416639210219,0.002818416639210219,0.0038016217538248435,0.0021400153984309583,0.002818416639210219,0.002174733311368175,0.002542284187724002,0.0016904160747332015,0.002818416639210219,0.002818416639210219,0.00452321695281717,0.002550475478123717,0.002818416639210219,0.002818416639210219
2008-07-01,0.0012569276328895313,0.002549760974491587,0.005820716712791233,0.005820716712791233,0.024705165444303342,0.023206525917301244,0.005820716712791233,0.005820716712791233,0.0077034151770292245,0.006134995453839347,0.005820716712791233,0.005820716712791233,0.0077034151770292245,0.0060847029622187205,0.005820716712791233,0.005740716712791233,0.0035388221728403823,0.004147119146325191,0.005820716712791233,0.005820716712791233,0.009239618288334493,0.006480491775188361,0.005820716712791233,0.005820716712791233
2008-07-02,-0.0014400099460614966,-0.007848642761004537,-0.019546788355369202,-0.019546788355369202,-0.08122030623967749,-0.07999036753982051,-0.019546788355369202,-0.019546788355369202,-0.024119661755529032,-0.02272825155686841,-0.019546788355369202,-0.019546788355369202,0.012249888099378641,-0.015374102675397513,0.0187281582183829,-0.011888073013221522,0.00864472506984862,-0.009868357887113027,0.0187281582183829,-0.011888073013221522,-0.02422560461217715,-0.025046764709623616,-0.019546788355369202,-0.019546788355369202
2008-07-03,0.0001364722552765359,0.00028392748476815857,0.0006787980120571282,0.0006787980120571282,0.002911141390318444,0.0028258064163016313,0.0006787980120571282,0.0006787980120571282,-0.00015239863579531146,0.0007118507244432595,0.0006787980120571282,0.0006787980120571282,-0.0002672611815713063,0.00038580451303022183,-0.0004,0.00019151920482285127,-0.00013176387236173205,0.00025478435471354335,-0.00012120198794287186,0.0004072788072342769,0.000875176145801124,0.0009111454013618797,0.0006787980120571282,0.0006787980120571282
2008-07-07,-0.005275515395578006,-0.005672436311077967,-0.014924773111792463,-0.014924773111792463,-0.06656568796260322,-0.0646345887259867,-0.014924773111792463,-0.014924773111792463,-0.004548966746881221,-0.013657765014804337,-0.014924773111792463,-0.014924773111792463,-0.0,-0.00615944251838147,-0.0,-0.0030649546223584932,-0.002637757697789003,-0.004368695466718229,-0.014924773111792463,-0.008954863867075478,-0.021079272032329986,-0.02167036557753335,-0.014924773111792463,-0.014924773111792463
2008-07-08,0.008081932999446779,0.004861495454104032,0.015251331280111982,0.015251331280111982,0.07169643842439129,0.06722953490803153,0.015251331280111982,0.015251331280111982,0.008209672795088496,0.011290664015062608,0.015251331280111982,0.015251331280111982,0.0,0.0018986743236735141,0.0,-8e-05,0.004040966499723389,0.002390747727052014,0.015251331280111982,0.00915079876806719,0.031205900452623798,0.0233610521757488,0.015251331280111982,0.015251331280111982
2008-07-09,-0.006888777891710403,-0.007827091848567985,-0.02401866667605483,-0.02401866667605483,-0.10693257757522409,-0.10690339878872289,-0.02401866667605483,-0.02401866667605483,-0.007341827661649055,-0.013043728472375319,-0.02401866667605483,-0.02401866667605483,-0.0,0.003101009598104767,-0.0,0.004720007307813706,-0.0034443889458552015,-0.0015494781916870915,-0.02401866667605483,-0.014411200005632898,-0.027944457558647294,-0.03474834927643711,-0.02401866667605483,-0.02401866667605483
2008-07-10,0.002112311464170754,0.001571477605035894,0.003739591630258347,0.003739591630258347,0.018003813320310456,0.01711278342863697,0.003739591630258347,0.003739591630258347,0.0024279922500331104,0.0015700897787198937,0.003739591630258347,0.003739591630258347,0.0,-5.3452236314261293e-05,0.0,-8e-05,0.001056155732085377,0.0007457388025179465,0.003739591630258347,0.003579591630258347,0.006128117287590872,0.005715516145837191,0.003739591630258347,0.003739591630258347
2008-07-11,-0.001241159404156798,-0.0010712154787742587,-0.0023134834186055294,-0.0023134834186055294,-0.011092230924975004,-0.010783536370803478,-0.0023134834186055294,-0.0023134834186055294,-0.0014829770389045357,-0.0011690835146964517,-0.0023134834186055294,-0.0023134834186055294,-0.0,-0.0,-0.0,-0.0,-0.000620579702078399,-0.0005356077393871292,-0.0023134834186055294,-0.0023134834186055294,-0.003841067285772403,-0.003711427346340725,-0.0023134834186055294,-0.0023134834186055294
2008-07-14,-0.006035972702597711,-0.006795158516685782,-0.01441518550750799,-0.01441518550750799,-0.06952984837856535,-0.06811787327612438,-0.01441518550750799,-0.01441518550750799,-0.009646251804004993,-0.008204913045008744,-0.01441518550750799,-0.01441518550750799,-0.0,-0.0,-0.0,-0.0,-0.0030179863512988553,-0.0033975792583428887,-0.01441518550750799,-0.01441518550750799,-0.020735908617866255,-0.023048032939038787,-0.01441518550750799,-0.01441518550750799
2008-07-15,-0.01154926652600914,-0.008754043780951418,-0.01772515194397599,-0.01772515194397599,-0.08978721811098277,-0.0850015711327737,-0.01772515194397599,-0.01772515194397599,-0.016061426399529802,-0.01134471068128204,-0.01772515194397599,-0.01772515194397599,-0.0,-0.0,-0.0,-0.0,-0.00577463326300457,-0.004377021890475706,-0.01772515194397599,-0.01772515194397599,-0.03336017487059699,-0.02767617473715096,-0.01772515194397599,-0.01772515194397599
2008-07-16,0.03102952017422023,0.020883342543439903,0.03366491177187032,0.03366491177187032,0.17989831830791891,0.16737179698940044,0.03366491177187032,0.03366491177187032,0.03992123378807939,0.027398039210848858,0.03366491177187032,0.03366491177187032,0.0,0.0,0.0,0.0,0.015514760087110115,0.010441671271719952,0.03366491177187032,0.03366491177187032,0.08081994951389058,0.06091079789232602,0.03366491177187032,0.03366491177187032
2008-07-17,0.0007442030640378051,0.007591308920227722,0.014769944047320085,0.014769944047320085,0.07039158830941189,0.07322936453211332,0.014769944047320085,0.014769944047320085,0.009367262982495603,0.01192400319477,0.014769944047320085,0.014769944047320085,0.0,0.0,0.0,0.0,0.00037210153201890257,0.003795654460113859,0.014769944047320085,0.014769944047320085,0.02737586809981136,0.027258183781859246,0.014769944047320085,0.014769944047320085
2008-07-18,-0.0026736098058825625,0.003406555995486536,-0.010467134118632778,0.005629102388987886,0.043879804608405196,0.047390800649611264,0.009648503981646475,0.009648503981646475,0.0038753313684990955,0.007351269662484046,0.009648503981646475,0.009648503981646475,0.0,0.0,0.0,0.0,-0.0013368049029412812,0.0017032779977432673,-0.010467134118632778,0.005629102388987886,0.014264081536346647,0.01749657436059292,0.009648503981646475,0.009648503981646475
2008-07-21,0.00044356743019872063,-0.00045023957284974367,0.0017094305097557934,-0.0005130641841429395,-0.007838831247345033,-0.008560468000765728,-0.0017653209207146973,-0.0017653209207146973,-0.0005148739140006679,-0.0012358313559727983,-0.0017653209207146973,-0.0017653209207146973,-0.0,-0.0,-0.0,-0.0,0.00022178371509936032,-0.00022511978642487167,0.0017094305097557934,-0.0005130641841429395,-0.0020861165109800094,-0.0031101349957818685,-0.0017653209207146973,-0.0017653209207146973
2008-07-22,-0.0018356712665170492,0.000988183351839634,-0.014785678396479082,-0.0031171356792958167,0.06556607504718405,0.06945236148393925,0.01476704825949278,0.01476704825949278,0.004188662089687617,0.008192355197028848,0.01476704825949278,0.01476704825949278,0.0,0.0,0.0,0.0,-0.0009178356332585246,0.0004940916759198152,-0.014785678396479082,-0.0031171356792958167,0.01814582939799668,0.02384773972561003,0.01476704825949278,0.01476704825949278
2008-07-23,-0.0024229632124116553,-0.0013690482702617924,-0.007028859795980043,-0.004377315877588025,0.029317102546054415,0.03128791457468826,0.007010229658993742,0.007010229658993742,0.0002450916953032636,0.0022217180706042244,0.007010229658993742,0.007010229658993742,0.0,0.0,0.0,0.0,-0.0012114816062058277,-0.000684524135130897,-0.007028859795980043,-0.004377315877588025,0.00437058078911065,0.008750647876120727,0.007010229658993742,0.007010229658993742
2008-07-24,0.012737656348019445,0.008246039320211783,0.02936701233060153,0.02920701233060153,-0.1202023081679648,-0.127527020852791,-0.029385642467587833,-0.029385642467587833,0.0018247370350388931,-0.00556511815248518,0.02856701233060153,-0.017791385480552698,-0.0,-0.0,-0.0,-0.0,0.006368828174009722,0.004123019660105894,0.02936701233060153,0.02920701233060153,-0.015768700525995452,-0.029539990286019682,-0.029385642467587833,-0.029385642467587833
2008-07-25,0.0006470878577127145,-0.0011384473548006117,0.004764984788754627,-0.003510168955444557,0.025307804795839318,0.024167226108531357,0.005564984788754627,0.005564984788754627,0.0020935381851795664,0.0010416495835892403,0.004764984788754627,0.003338990873252776,0.0,0.0,0.0,0.0,0.00032354392885635726,-0.0005692236774003064,0.004764984788754627,-0.003510168955444557,0.004833667582877547,0.004858861353584416,0.005564984788754627,0.005564984788754627
2008-07-28,-0.0009929616764127911,0.0027567900109299087,-0.02042429790545731,0.003913681498899682,-0.09138688936531994,-0.0889796258300755,-0.02042429790545731,-0.02042429790545731,-0.0065800136995419044,-0.004089303512372315,-0.02042429790545731,-0.012254578743274387,-0.0066722333537813285,-0.0013344466707562637,-0.020824297905457312,-0.004164859581091462,-0.010863601592315317,-0.0007002188621495541,-0.02042429790545731,0.003913681498899682,-0.0180214665645499,-0.017175111043278738,-0.02042429790545731,-0.02042429790545731
2008-07-29,0.007258508285622268,-0.0012837245681601391,0.024192970428173324,0.004678594085634665,0.11636639632840043,0.10717456019887833,0.024192970428173324,0.024192970428173324,0.01559683027615528,0.0065781792926632955,0.024192970428173324,0.014515782256903994,0.01559683027615528,0.00464404891942296,0.024192970428173324,0.00959718817126933,0.0157257393568978,0.004157212625702607,0.024192970428173324,0.004678594085634665,0.016312657786257925,0.017594655378091427,0.024192970428173324,0.024192970428173324
2008-07-30,-0.001627704838375743,-7.619841222408202e-05,-0.016683361012952442,0.0031729461751932283,0.0697232325935259,0.07094720646475049,0.01586473087596614,0.01586473087596614,0.004039005842255208,0.005000619354935779,0.01586473087596614,0.009518838525579684,0.004039005842255208,0.0038969993782283314,0.01586473087596614,0.009438838525579684,0.007119374535789308,0.004681353477313623,0.01586473087596614,0.009358838525579683,0.0017665532614652027,0.009839427286027824,0.01586473087596614,0.01586473087596614
