horizon,pattern_id,k,code,label,t_stat,mean,sharpe_annualized,n_bars,mean_names
5,144,5,117,FFFDD,0.40993932670195216,0.0003645884025754391,0.32686382455049945,390,22.243589743589745
5,58,5,31,DFDFF,0.407451612338828,0.0004851863482766841,0.41471370342217934,293,21.33788395904437
5,158,5,131,FFUFU,0.3950400304324689,0.00029383521596413193,0.26832941588572823,501,23.568862275449103
5,131,5,104,FDUFU,-0.3734306082176351,-0.00035057541730704726,-0.35084516347762734,291,24.61855670103093
5,179,5,152,FUFUU,-0.3732046764761311,-0.0003233797982854648,-0.3347012486110499,296,21.780405405405407
5,76,5,49,DFUFF,-0.3458357574034232,-0.00028396127224999604,-0.29291759503842313,408,22.639705882352942
5,122,5,95,FDFFU,0.3450525838305814,0.000281495328683854,0.2756440062948459,383,24.77545691906005
5,24,3,24,UUD,0.32152188070529875,0.0002022983365482597,0.14845746606890575,1232,44.93587662337662
5,177,5,150,FUFUD,0.30726678655164746,0.0002787355567202695,0.26518001912383987,282,20.078014184397162
5,256,5,229,UUFFF,0.2975792608194689,0.00018149326276185846,0.19846262747757396,555,24.753153153153153
5,142,5,115,FFDUF,0.29541634875144934,0.00022203327285170364,0.2142409777713696,454,23.356828193832598
5,172,5,145,FUFDF,-0.29347732452328223,-0.0002181773357408679,-0.20661649626066625,416,21.915865384615383
5,167,5,140,FUDFU,0.2594737357119935,0.00021235799338877563,0.22675729944640688,273,21.523809523809526
5,237,5,210,UFUFD,0.25063332273605265,0.00024912956344018926,0.2405164392089509,270,21.307407407407407
5,68,5,41,DFFFU,0.24620037686798565,0.0002158704041128735,0.20063848156164257,374,23.20855614973262
5,141,5,114,FFDUD,-0.24580696375560285,-0.00020996280226999415,-0.2167090148003738,256,23.03125
5,3550,8,3280,FFFFFFFF,0.22771629849222133,0.00022011795651846565,0.19960948392609146,678,19.221238938053098
5,183,5,156,FUUFD,0.22637184159124119,0.00022488241468688225,0.2019178205779004,259,22.37837837837838
5,221,5,194,UFDFU,0.21867348416790403,0.00021353263261610447,0.21054769454576014,261,20.919540229885058
5,229,5,202,UFFFF,-0.19912971155749823,-0.00019566831596989117,-0.10044189402804538,969,29.17543859649123
5,138,5,111,FFDFD,0.18454753832798892,0.00018863554482113657,0.15484398514937006,347,23.55043227665706
5,15,3,15,FUD,-0.1827147529565275,-6.873752666132655e-05,-0.07089033945068313,1428,54.029411764705884
5,66,5,39,DFFFD,0.18124088038116856,0.0001797450970018024,0.16015108782652138,331,21.29607250755287
5,120,5,93,FDFFD,0.14258221624521364,0.00010919623916279314,0.12076526916895403,334,21.820359281437124
5,228,5,201,UFFFD,0.12832601580340938,9.427058258879646e-05,0.09584759828548176,461,21.739696312364426
5,97,5,70,DUFUF,0.09406010252398735,7.1108545722381e-05,0.07714438226913382,279,27.100358422939067
5,155,5,128,FFUDU,-0.06904471924347366,-5.5375607287647074e-05,-0.05624896899234391,289,21.913494809688583
5,156,5,129,FFUFD,-0.06733663224140589,-4.389423847489721e-05,-0.04726006477107322,443,22.803611738148984
5,211,5,184,UDUFF,-0.04691586099971013,-4.251194643967965e-05,-0.040182173530267914,318,22.32704402515723
5,176,5,149,FUFFU,-0.02637553175141658,-2.0480735066236273e-05,-0.019335848224236958,513,22.200779727095515
5,7,3,7,DUF,-0.017977675638023653,-6.877028579585371e-06,-0.006838227720489899,1419,56.74911909795631
5,257,5,230,UUFFU,0.01756152150971649,1.663359204040487e-05,0.01629918810517682,303,21.904290429042906
