pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,long,0.016827243449689815,0.0374576793680057
lps_overnight_l21_h21,long,0.016382793903191764,0.04126421135753566
lps_overnight_l21_h21,long,0.016055875346743964,-0.02823555415248291
lps_overnight_l21_h21,long,0.013409985860185467,0.08886791190347032
lps_overnight_l21_h21,long,0.01103335282998803,-0.006923889368379843
lps_overnight_l21_h21,long,0.010929679158806731,0.0018303106936710112
lps_overnight_l21_h21,long,0.00967804923072722,-0.0803294829103951
lps_overnight_l21_h21,long,0.009604358673328948,0.08615035974125806
lps_overnight_l21_h21,long,0.009502404293116926,0.0813793486726353
lps_overnight_l21_h21,long,0.009053530885455187,0.0027247350821812955
lps_overnight_l21_h21,long,0.009023230704746352,0.06734011764920456
lps_overnight_l21_h21,long,0.008322131502651774,-0.03353793035477548
lps_overnight_l21_h21,long,0.007073663540897143,0.10188987076565637
lps_overnight_l21_h21,long,0.007073663540897143,0.002202115335416366
lps_overnight_l21_h21,long,0.007073663540897143,0.1537889141690285
lps_overnight_l21_h21,long,0.007073663540897143,0.038533548995071554
lps_overnight_l21_h21,long,0.007073663540897143,0.01955185882877264
lps_overnight_l21_h21,long,0.007073663540897143,0.018654703024090002
lps_overnight_l21_h21,long,0.007073663540897143,0.12764166658165554
lps_overnight_l21_h21,long,0.007073663540897143,0.12773142187987951
lps_overnight_l21_h21,long,0.007073663540897143,-0.06320443787139363
lps_overnight_l21_h21,long,0.007073663540897143,0.05770366148331929
lps_overnight_l21_h21,long,0.007073663540897143,0.12191254305572596
lps_overnight_l21_h21,long,0.007073663540897143,0.10532005225997043
lps_overnight_l21_h21,long,0.007073663540897143,0.19068473322589163
lps_overnight_l21_h21,short,0.016527557247275098,-0.10490546241671173
lps_overnight_l21_h21,short,0.016527557247275098,0.052815965449436675
lps_overnight_l21_h21,short,0.016527557247275098,-0.23106712823033893
lps_overnight_l21_h21,short,0.016527557247275098,0.0414187968956401
lps_overnight_l21_h21,short,0.016527557247275098,0.02894765694332113
lps_overnight_l21_h21,short,0.016527557247275098,0.06714973221490261
lps_overnight_l21_h21,short,0.016527557247275098,0.16615941702972603
lps_overnight_l21_h21,short,0.016527557247275098,0.025418419585381935
lps_overnight_l21_h21,short,0.016527557247275098,-0.04835431476752927
lps_overnight_l21_h21,short,0.016527557247275098,0.08775578913768811
lps_overnight_l21_h21,short,0.016527557247275098,0.3392800200895476
lps_overnight_l21_h21,short,0.016527557247275098,0.019594908434342084
lps_overnight_l21_h21,short,0.016527557247275098,0.025544508780057207
lps_overnight_l21_h21,short,0.016527557247275098,0.11346019507341132
lps_overnight_l21_h21,short,0.016527557247275098,-0.02066215511787106
lps_overnight_l21_h21,short,0.016527557247275098,0.04581145974973744
lps_overnight_l21_h21,short,0.016527557247275098,-0.06240721476080602
lps_overnight_l21_h21,short,0.016527557247275098,-0.0765102538768414
lps_overnight_l21_h21,short,0.016527557247275098,0.10921790440293377
lps_overnight_l21_h21,short,0.016527557247275098,-0.1003369767891038
lps_overnight_l21_h21,short,0.016527557247275098,0.06851267806103345
lps_overnight_l21_h21,short,0.016527557247275098,-0.008401415435261628
lps_overnight_l21_h21,short,0.016527557247275098,0.013123814692708624
lps_overnight_l21_h21,short,0.016527557247275098,0.05122002586560215
lps_overnight_l21_h21,short,0.016527557247275098,-0.020329353093734848
lps_overnight_l21_h21,short,0.016527557247275098,0.14180030094857554
lps_overnight_l21_h21,short,0.018588054921188917,0.02208420259956445
lps_overnight_l21_h21,short,0.019072543544791765,-0.02896472909155079
lps_overnight_l21_h21,short,0.019415708212336943,0.4260469661454864
lps_overnight_l21_h21,short,0.021583870128428044,0.010487158404979047
lps_overnight_l21_h21,short,0.021675284893335475,-0.05093665621940968
lps_overnight_l21_h21,short,0.022177363226395675,0.07054972129694126
lps_overnight_l21_h21,short,0.023872723169603313,0.19166692950472441
lps_overnight_l21_h21,short,0.024015912074341617,0.04492383492768148
lps_overnight_l21_h21,short,0.02430872181682296,0.15670258657772607
lps_overnight_l21_h21,short,0.024375824030312368,-0.025518714215037597
lps_overnight_l21_h21,short,0.0247697519605263,0.07201408174683666
lps_overnight_l21_h21,short,0.026536131618672555,-0.028457873585907567
lps_overnight_l21_h21,short,0.02691275149402647,0.09153960454068022
lps_overnight_l21_h21,short,0.028252827145925724,-0.04480040767441562
lps_overnight_l21_h21,short,0.029119608083955598,0.005427026626028564
lps_overnight_l21_h21,short,0.02928623459082475,-0.0056971970743063816
lps_overnight_l21_h21,short,0.03132291272111562,-0.03874578847880872
lps_overnight_l21_h21,short,0.04449472396534523,-0.03229578631153196
lps_overnight_l21_h21,short,0.045285172668550255,0.024242555386052356
lps_overnight_l21_h21,short,0.06521739130434782,-0.007876004232839295
lps_overnight_l21_h21,long,0.06521739130434782,-0.030978228501325367
lps_overnight_l21_h21,long,0.06521739130434782,-0.2688702978036327
lps_overnight_l21_h21,long,0.06521739130434782,0.16193183634645636
