symbol,year,n_hours,active_pct_high_tier,active_pct_retail_taker,share_beyond_high_tier,share_above_high_u,share_below_high_l,share_beyond_retail_taker,rho_mean,rho_median,rho_p05,rho_p95,rho_ma7_mean,rho_ma7_median,rho_ma7_p05,rho_ma7_p95
ETCUSDT,2026-partial,6078,0.3359657782165186,0.0,0.07387298453438632,0.0,0.07387298453438632,0.0,-0.7378119709672761,-0.7109240196030625,-1.927074172954567,0.34981242923365136,-0.7387010900990385,-0.7473630782582643,-0.9319202032040407,-0.5220947074573844
ETCUSDT,All,58286,0.2853000720584703,0.058573242288028,0.06607075455512473,0.04206842123322925,0.02400233332189548,0.009590639261572248,-0.18764212217185214,-0.37595646757918877,-1.4840929987303464,1.6610424058949782,-0.18681742339637275,-0.5200695008094511,-0.9599652457654281,1.4739018835652538
ATOMUSDT,2020,7866,0.43249427917620137,0.17238749046529367,0.2345537757437071,0.2048054919908467,0.029748283752860413,0.04360539028731249,0.7305416156483638,0.7274540919075406,-1.3664135242085742,2.971197544508244,0.7497810488146164,0.6864037296099921,-0.49172460852027566,2.329643110019118
ATOMUSDT,2021,8747,0.5510460729392934,0.2220189779352921,0.2507145306962387,0.23871041499942838,0.012004115696810334,0.06162112724362639,0.8630586591830308,0.8335447855871719,-1.1631865234560483,3.490428016583636,0.8803825566369632,1.0007521436824465,-0.8088172637531783,2.853932422443833
ATOMUSDT,2022,8760,0.3769406392694064,0.007191780821917808,0.034817351598173514,0.00011415525114155251,0.034703196347031964,0.0010273972602739725,-0.7682555992971775,-0.7423309441237019,-1.6293477743044649,0.0,-0.7645282080009945,-0.7481465899703899,-1.1538266056314574,-0.3815708135364225
ATOMUSDT,2023,8759,0.4086082886174221,0.08402785706130837,0.007535106747345587,0.00159835597670967,0.005936750770635917,0.0005708414202534536,-0.5311524430730366,-0.6216040872596129,-1.215366918244352,0.6139798857384924,-0.5502934227827199,-0.6512605263600756,-0.9274221271423183,0.15064643797688915
ATOMUSDT,2024,8784,0.2563752276867031,0.000569216757741348,0.011270491803278689,0.007627504553734062,0.0036429872495446266,0.00011384335154826958,-0.29510508046457923,-0.513994016907855,-1.2604648195493453,1.2121624245797575,-0.2758436395479493,-0.6070058750277767,-0.9722946958708818,1.1678502534664446
ATOMUSDT,2025,8760,0.36141552511415526,0.05547945205479452,0.021004566210045664,0.0,0.021004566210045664,0.0021689497716894978,-0.8622422945419231,-0.821933232288658,-1.5554161430639961,-0.22401571223223513,-0.8609362818884309,-0.8815575430654778,-1.1839486960945624,-0.4968259665466766
ATOMUSDT,2026-partial,6078,0.5636722606120435,0.03060217176702863,0.14132938466600856,0.0,0.14132938466600856,0.004935834155972359,-1.1529876789799232,-1.1355976910616883,-2.221320750314845,0.0,-1.1516591921492776,-1.102174817966667,-1.5665259054828664,-0.9501798431428458
ATOMUSDT,All,57754,0.4146379471551754,0.08266094123350763,0.09611455483602867,0.06546732693839388,0.030647227897634795,0.016379817848114417,-0.2638773677664592,-0.5701244382909504,-1.585807385952187,2.052431151894787,-0.2577033654531014,-0.6636266676271598,-1.1936335482086204,1.7699578404806873
